name,label,Sum,location1,location2,location3,location4,location5,location6,location7,location8,location9,size1,size2,focus1,focus2,location,bright1,bright2,yaw,pitch,roll,contrast1,contrast2
(2)lrx15+4+3.jpg,1,7,1,1,0,2,0,2,1,0,0,0.7943661971830986,0.00943711933605515,0.48868404662578446,1.947580948975349,6,1.0,1.1938194281408125,-27.640419006347656,8.25341796875,-2.3726577758789062,0.9712627608532717,1.2831478764859412
(3)lrx15+4+3.jpg,1,7,1,1,0,2,0,2,1,0,0,0.7774647887323943,0.009236329562947595,0.4849459022300731,1.9326831047345254,6,0.936723455983069,1.118278660547793,5.670440673828125,8.005813598632812,-14.282020568847656,0.9798188683604416,1.2944514614902354
(4)lrx15+4+3.jpg,0,7,1,1,0,2,0,2,1,0,0,0.2123943661971831,0.002523258148718292,0.10864659462651662,0.43299559158247897,7,0.3376872890779691,0.4031376463374823,-12.992630004882812,3.96429443359375,-5.17236328125,1.0,1.321113017201105
(5)lrx15+4+3.jpg,1,7,1,1,0,2,0,2,1,0,0,0.7385915492957746,0.008774513084800215,0.5306577932234169,2.1148613621484573,2,0.9273703563184256,1.1071127484548045,-18.67540740966797,14.159744262695312,3.4653854370117188,0.9598706366928668,1.268097592964059
(6)lrx15+4+3.jpg,0,7,1,1,0,2,0,2,1,0,0,0.15549295774647887,0.0018472659125895188,0.16488853992107433,0.6571398867468199,4,0.33101681544821815,0.39517430532338466,0.9212493896484375,5.2489471435546875,5.429740905761719,0.9923057864547439,1.310948091529342
(0)lrx16+1+1.jpg,0,2,0,0,0,2,0,0,0,0,0,0.31288819875776397,0.0035945769162157343,1.0,0.7861257504573387,4,1.0,1.5752505184947212,12.493728637695312,-0.6029891967773438,-2.0995559692382812,0.9873944178121634,1.0139774242425392
(1)lrx16+1+1.jpg,1,2,0,0,0,2,0,0,0,0,0,1.0,0.01148837485877386,0.6576010064517402,0.5169570846983755,4,0.8671354554914026,1.3659555758679882,-20.901824951171875,-15.952545166015625,-4.8777923583984375,1.0,1.0269223786876147
(0)lrx17+1+1.jpg,1,2,0,0,0,1,0,0,1,0,0,1.0,0.015032407682702028,0.8647101941359311,0.7934970875426115,4,1.0,1.729635424266937,-13.58721923828125,0.317138671875,-23.349327087402344,0.9778220438991149,0.9975659375700133
(1)lrx17+1+1.jpg,0,2,0,0,0,1,0,0,1,0,0,0.14556962025316456,0.0021882618778616874,1.0,0.9176451173164671,7,0.8528735107816938,1.4751602366669272,36.40144348144531,3.6262969970703125,-5.503387451171875,1.0,1.02019170440479
(0)lrx18+1+1.jpg,0,4,0,0,0,0,2,2,0,0,0,0.15073446327683615,0.0026476659256906955,0.5321075269140098,1.2365163784386033,6,0.5721260652469674,0.43884843723900635,39.15673828125,9.888229370117188,2.0443267822265625,1.0,1.3078077393933158
(1)lrx18+1+1.jpg,0,4,0,0,0,0,2,2,0,0,0,0.11389830508474576,0.0020006351222610352,0.22225047621491226,0.5164677063474981,6,0.5357216142804843,0.4109244579176152,-1.506866455078125,11.061981201171875,-1.0838241577148438,0.9963797587482052,1.3030731598657477
(2)lrx18+1+1.jpg,1,4,0,0,0,0,2,2,0,0,0,1.0,0.017565100031756112,0.41537020296832633,0.9652411084361596,5,1.0,0.76704849489696,1.1235122680664062,5.417152404785156,1.7886810302734375,0.9630564234835429,1.2594926441042242
(0)lrx19+1+1.jpg,1,4,1,0,1,1,1,0,0,0,0,1.0,0.030136551286122578,0.280590876820035,0.6056976521674815,5,1.0,1.7346220954520832,-1.0949554443359375,-0.03476715087890625,0.96844482421875,0.9829666419123515,1.0836943979062492
(1)lrx19+1+1.jpg,0,4,1,0,1,1,1,0,0,0,0,0.02528977871443625,0.0007621467132422991,0.7258540929896948,1.5668653411778455,4,0.7380184484295869,1.2801831074972252,3.062896728515625,10.237037658691406,0.41805267333984375,0.994213164700622,1.0960933880875054
(2)lrx19+1+1.jpg,0,4,1,0,1,1,1,0,0,0,0,0.09088514225500527,0.0027389647507145127,1.0,2.158650555684186,1,0.8423790404092609,1.4612092962396273,25.097930908203125,7.473609924316406,6.9413909912109375,1.0,1.1024732190279956
(3)lrx19+1+1.jpg,0,4,1,0,1,1,1,0,0,0,0,0.03477344573234984,0.0010479517307081614,0.7083944672811076,1.529176110439966,3,0.8743741608163008,1.5167087390443283,-1.8229522705078125,13.750579833984375,0.7482452392578125,0.9939175576319734,1.095767489210965
(0)lrx2+2+2.jpg,0,12,0,3,2,3,3,1,0,0,0,0.16125256072578284,0.0018439194163710594,0.44713129760422293,1.2890636085609009,3,0.8025946983556321,0.6501490797737224,26.011810302734375,9.099624633789062,-0.087188720703125,0.9811427285779217,1.193443547924318
(1)lrx2+2+2.jpg,0,12,0,3,2,3,3,1,0,0,0,0.16739830260462393,0.0019141958369587042,0.6148370511902195,1.7725533241149751,2,0.9274204295257215,0.7512652900085867,28.51275634765625,10.6561279296875,-5.8986053466796875,0.9650892280072626,1.1739163719899648
(2)lrx2+2+2.jpg,0,12,0,3,2,3,3,1,0,0,0,0.05472636815920398,0.0006257947928518841,0.8800414850754257,2.5371282630247896,3,0.8177962449417521,0.6624632297978282,14.231353759765625,12.439773559570312,-0.406402587890625,0.9762552678123941,1.1874985326411631
(3)lrx2+2+2.jpg,1,12,0,3,2,3,3,1,0,0,0,0.9771729587357331,0.011173950873435513,0.27477647332348365,0.7921707877481906,5,0.9418095698601944,0.7629213430156142,12.944343566894531,-4.6877593994140625,1.7920379638671875,0.9840974461913644,1.197037610815466
(4)lrx2+2+2.jpg,1,12,0,3,2,3,3,1,0,0,0,1.0,0.011434977578475336,0.39316801781189686,1.1334893945624656,5,0.9562908978843684,0.7746520734927875,5.466087341308594,-1.0006866455078125,-3.4634780883789062,0.9761082142437761,1.1873196594481459
(5)lrx2+2+2.jpg,0,12,0,3,2,3,3,1,0,0,0,0.2768510389230319,0.0031657854226624722,0.1487265149196087,0.4287732463332416,2,1.0,0.8100590261881337,14.760162353515625,9.608390808105469,0.6633758544921875,0.9585214814839811,1.165927488737501
(6)lrx2+2+2.jpg,0,12,0,3,2,3,3,1,0,0,0,0.2273924495171203,0.002600227561742855,0.366214442283346,1.0557831961356963,2,0.9513624142891329,0.7706597108710469,25.968223571777344,8.407745361328125,-1.132720947265625,0.9459275714531236,1.150608493619175
(7)lrx2+2+2.jpg,0,12,0,3,2,3,3,1,0,0,0,0.04506877377816798,0.0005153604176427281,0.5603057469244814,1.6153415157871547,4,0.6882157706577621,0.5574953969863428,-1.1729888916015625,14.840377807617188,-0.2882537841796875,0.9852876122312437,1.19848530638501
(8)lrx2+2+2.jpg,0,12,0,3,2,3,3,1,0,0,0,0.05267778753292362,0.0006023693193226692,0.714052710206201,2.058588535969224,6,0.9383239843975058,0.7600978130500131,-2.1420822143554688,9.372642517089844,-0.213348388671875,0.9756077846417939,1.1867109462994057
(9)lrx2+2+2.jpg,0,12,0,3,2,3,3,1,0,0,0,0.04945858940591162,0.0005655578609196171,0.7077758338422218,2.040492524932654,4,0.9432893310896413,0.764120036956131,-13.764724731445312,8.7681884765625,2.44415283203125,0.9978407546878271,1.2137547125933181
(0)lrx3+2+1.jpg,0,3,1,0,0,0,1,1,0,0,0,0.2645224171539961,0.013623586105347701,0.06072626731658388,0.19061940668163002,1,0.277803222312048,0.5950930622622128,12.669021606445312,6.006744384765625,-1.870147705078125,0.9279046551941103,1.0684549366977716
(1)lrx3+2+1.jpg,1,3,1,0,0,0,1,1,0,0,0,1.0,0.05150257680208822,1.0,3.138994295300171,5,1.0,2.1421388035368523,-3.6265869140625,4.721649169921875,7.98553466796875,1.0,1.1514706071544165
(2)lrx3+2+1.jpg,1,3,1,0,0,0,1,1,0,0,0,0.9594541910331384,0.04941436316176963,0.7017191342595328,2.2026923593436485,6,0.5303772853210172,1.1361417634006878,-3.117645263671875,0.6426773071289062,5.6402130126953125,0.9159991250551147,1.054746068680127
(0)lrx4+4+1.jpg,1,5,1,3,1,0,0,0,0,0,0,1.0,0.019506726457399103,0.9541984610542065,1.1827197880551892,2,0.9458688568515908,1.382617436909864,15.39971923828125,-4.156806945800781,-6.3705596923828125,0.978348834029527,1.17090592281084
(1)lrx4+4+1.jpg,1,5,1,3,1,0,0,0,0,0,0,0.7164179104477612,0.013974968208285924,0.8444499866736169,1.0466876127198974,2,1.0,1.4617432711676648,3.04010009765625,-1.01019287109375,-3.3169708251953125,0.9859365920174,1.1799870914695312
(2)lrx4+4+1.jpg,1,5,1,3,1,0,0,0,0,0,0,0.8131755018013381,0.015862392075496955,1.0,1.2394903537661446,2,0.8729015671503126,1.275957992173679,0.3578338623046875,-0.768035888671875,-2.7088775634765625,0.9879746835937709,1.1824263170453153
(3)lrx4+4+1.jpg,1,5,1,3,1,0,0,0,0,0,0,0.970663921770458,0.01893447560404257,0.6160542390432712,0.7635932866908771,1,0.8922831926596299,1.304288952846215,-4.685874938964844,-2.50994873046875,0.032073974609375,0.9775369938794718,1.169934297551003
(4)lrx4+4+1.jpg,0,5,1,3,1,0,0,0,0,0,0,0.516040487219077,0.010066260625125494,0.5703739916510207,0.7069730606905317,3,0.7798268234245291,1.1399066118168601,11.134506225585938,-4.859771728515625,5.111907958984375,1.0,1.1968184374362956
(0)lrx5+4+2.jpg,1,6,1,1,1,1,2,0,0,0,0,0.5031376891842008,0.009122548691519978,1.0,2.474352928477069,5,0.7878711560185852,1.366001266235767,1.1475906372070312,2.6799087524414062,16.198883056640625,0.9941331588079435,1.211537934435955
(1)lrx5+4+2.jpg,1,6,1,1,1,1,2,0,0,0,0,0.9623477297895903,0.01744863128304665,0.4529862752539436,1.120847916734515,3,0.8599645187686993,1.4909958469505955,13.294754028320312,0.777008056640625,-15.188224792480469,0.992717107142148,1.2098122095720045
(2)lrx5+4+2.jpg,1,6,1,1,1,1,2,0,0,0,0,0.8556662975267626,0.01551435646877719,0.418700883523281,1.0360137573017665,5,0.7569841213926248,1.3124497075995292,-0.3487396240234375,0.1272430419921875,-1.04736328125,0.993796131378143,1.211127203225019
(3)lrx5+4+2.jpg,1,6,1,1,1,1,2,0,0,0,0,1.0,0.01813131651161234,0.4183910457753173,1.0352471093627398,2,1.0,1.733787632407683,-0.697265625,-4.6911163330078125,2.989288330078125,1.0,1.218687782116331
(4)lrx5+4+2.jpg,0,6,1,1,1,1,2,0,0,0,0,0.21963824289405684,0.003982330499966535,0.15646887701391488,0.3871592240548986,4,0.3438397997107151,0.5961451922679727,12.778999328613281,2.4087753295898438,0.9179229736328125,0.9989044084974191,1.2173525981379452
(5)lrx5+4+2.jpg,0,6,1,1,1,1,2,0,0,0,0,0.2713178294573643,0.004919349441135132,0.041519305232419625,0.10273341449017079,1,0.20884751400731097,0.36209723684496614,31.760772705078125,9.917221069335938,2.245513916015625,0.9425808435269201,1.1487117576631627
(0)lrx6+3+1.jpg,0,4,0,1,0,1,1,1,0,0,0,0.3854166666666667,0.003714610802489793,0.20255582399391472,0.5635447131162269,4,0.4353375566823441,0.5439395089333627,-23.991416931152344,9.009567260742188,-2.2093505859375,1.0,1.2569682028520826
(1)lrx6+3+1.jpg,1,4,0,1,0,1,1,1,0,0,0,1.0,0.009637909109162707,0.5097841890317137,1.4183062174884502,2,1.0,1.2494660765743741,4.408149719238281,9.758743286132812,-0.1822662353515625,0.9945689716562922,1.2501415729152534
(2)lrx6+3+1.jpg,1,4,0,1,0,1,1,1,0,0,0,0.6944444444444444,0.0066929924369185465,1.0,2.782169882872176,5,0.8737523219083583,1.0917238855525861,33.58039855957031,14.917037963867188,4.040245056152344,0.9866205883935039,1.2401507078898468
(3)lrx6+3+1.jpg,1,4,0,1,0,1,1,1,0,0,0,0.9375,0.009035539789840038,0.6227759866100706,1.732668593722544,6,0.8031142245810261,1.0034639792283255,31.711151123046875,3.0229339599609375,-1.1108856201171875,0.9793805197121558,1.231050171770927
(0)lrx7+3+4.jpg,0,8,0,0,1,2,2,3,0,0,0,0.4636363636363636,0.00409611137139415,0.6032796430245296,1.2955823839987213,6,0.5493367639702239,0.8041404292556333,-0.0646209716796875,9.199356079101562,-8.710220336914062,1.0,1.260947933673807
(1)lrx7+3+4.jpg,1,8,0,0,1,2,2,3,0,0,0,0.9886363636363636,0.008734355130178702,1.0,2.147565227799411,5,0.9359562443574082,1.37008899725279,-50.650508880615234,7.9954681396484375,1.0909423828125,0.983410979340408,1.2400300423514223
(2)lrx7+3+4.jpg,1,8,0,0,1,2,2,3,0,0,0,1.0,0.00883475001673248,0.6440251828444445,1.383086088503887,5,0.8643971055568128,1.2653379586068616,-42.76449966430664,19.915130615234375,-1.1107177734375,0.9883196352198622,1.246219601839736
(3)lrx7+3+4.jpg,0,8,0,0,1,2,2,3,0,0,0,0.45795454545454545,0.004045913928117261,0.4298508221070253,0.9231326786980378,6,0.6171742733041328,0.9034436025607416,-7.1465911865234375,6.053627014160156,-8.795448303222656,0.9775254732658444,1.2326087256280769
(4)lrx7+3+4.jpg,1,8,0,0,1,2,2,3,0,0,0,0.8386363636363636,0.007409142627668831,0.7006310316252524,1.5046508410356214,3,1.0,1.4638387269839104,-27.7978515625,7.37518310546875,1.01568603515625,0.9839682549106158,1.240732737830163
(5)lrx7+3+4.jpg,0,8,0,0,1,2,2,3,0,0,0,0.09659090909090909,0.0008533565357071146,0.5187001063462887,1.1139423120451462,4,0.21933066910505308,0.3210647274512702,24.438011169433594,10.513618469238281,8.933731079101562,0.9641501087011387,1.2157430873180772
(6)lrx7+3+4.jpg,0,8,0,0,1,2,2,3,0,0,0,0.26515151515151514,0.002342547352921491,0.15335016007109603,0.3293294714461594,4,0.28146223878238597,0.4120153253132493,8.008819580078125,-1.3252029418945312,-3.42779541015625,0.9806689102250086,1.2365724359663688
(0)lrx8+6+1.jpg,1,8,1,3,0,0,1,2,0,0,1,0.21875,0.003748075764674386,0.4255589103614301,1.370711470317734,2,0.4989128762567553,0.9240264419898931,-19.263763427734375,-1.841400146484375,-14.964454650878906,0.9889465410104762,1.193452047978509
(1)lrx8+6+1.jpg,1,8,1,3,0,0,1,2,0,0,1,0.319921875,0.005481560805836289,0.3242707416358684,1.044465558649029,2,0.6610972985680275,1.2244049285482304,20.184005737304688,4.0038299560546875,-22.297630310058594,0.9831553894878794,1.1864633369024429
(2)lrx8+6+1.jpg,1,8,1,3,0,0,1,2,0,0,1,0.615234375,0.01054146308814671,1.0,3.2209676191566037,5,0.7840686066470193,1.4521575997633085,-8.044975280761719,-10.881126403808594,-7.1015472412109375,0.9591174714307633,1.1574545873444615
(3)lrx8+6+1.jpg,0,8,1,3,0,0,1,2,0,0,1,0.18984375,0.0032527943243424134,0.13823456782056887,0.44524906679815973,1,0.3511923263637325,0.6504362008428705,-35.58203887939453,10.916412353515625,5.9799957275390625,0.9858417753535743,1.1897052439015798
(4)lrx8+6+1.jpg,1,8,1,3,0,0,1,2,0,0,1,1.0,0.01713406063851148,0.4764399237048808,1.5345975667268639,9,1.0,1.8520797637508997,-2.1698684692382812,1.3447494506835938,-0.1284027099609375,0.9954430797159948,1.201292014145892
(5)lrx8+6+1.jpg,1,8,1,3,0,0,1,2,0,0,1,0.47265625,0.008098520848671442,0.35600480933160583,1.146679963121123,2,0.6567663976396965,1.2163837545800584,8.492141723632812,1.6066360473632812,-5.315940856933594,1.0,1.2067912657433182
(6)lrx8+6+1.jpg,1,8,1,3,0,0,1,2,0,0,1,0.55703125,0.009544207215045846,0.3879176566432254,1.2494702109469387,6,0.725410584852629,1.3435182646162591,-1.1458740234375,-0.5344390869140625,1.2862548828125,0.9812959119311226,1.1842193356281032
(0)lrx9+4+3.jpg,0,9,0,3,1,1,1,3,0,0,0,0.225140712945591,0.0016063181848604512,1.0,1.1921093039854207,6,0.8230618534876948,0.8304675604092026,-6.4883270263671875,1.4268798828125,12.814842224121094,0.9766106745958061,1.1305848990217777
(1)lrx9+4+3.jpg,0,9,0,3,1,1,1,3,0,0,0,0.44652908067542213,0.003185864399973228,0.6609276371799048,0.7878979855432651,6,0.728357344455381,0.7349109236357395,-15.220436096191406,-6.974647521972656,11.52703857421875,0.999158298173815,1.1566874221553434
(2)lrx9+4+3.jpg,1,9,0,3,1,1,1,3,0,0,0,1.0,0.007134729937755171,0.3626063639140279,0.43226642010623595,2,0.6839330305628925,0.6900868907579976,4.515403747558594,1.6238250732421875,8.49603271484375,0.9877103582906721,1.143434579140754
(3)lrx9+4+3.jpg,1,9,0,3,1,1,1,3,0,0,0,0.8677298311444653,0.006191018004149655,0.7600958656185864,0.9061173533247691,2,1.0,1.0089977525870337,26.480148315429688,5.9667205810546875,3.7861480712890625,0.9892818706405724,1.145253859000826
(4)lrx9+4+3.jpg,1,9,0,3,1,1,1,3,0,0,0,0.9455909943714822,0.006746536376413895,0.47354320869399813,0.564515264923225,3,0.9937780073026091,1.0027197759387534,19.484039306640625,-6.095916748046875,-18.9090576171875,0.9905830369366109,1.1467601695539296
(5)lrx9+4+3.jpg,0,9,0,3,1,1,1,3,0,0,0,0.15947467166979362,0.001137808714276153,0.7187403663283786,0.8568170778499496,5,0.7273135527617575,0.7338577401627042,-28.08282470703125,16.472396850585938,13.432090759277344,0.9975529434985246,1.1548289643269887
(6)lrx9+4+3.jpg,1,9,0,3,1,1,1,3,0,0,0,0.9146341463414634,0.006525667625995582,0.6657093229983774,0.7935982776962013,2,0.9932316686605005,1.0021685214767144,10.863212585449219,5.9254150390625,-1.3003082275390625,0.9782871243393896,1.1325256608968708
(7)lrx9+4+3.jpg,0,9,0,3,1,1,1,3,0,0,0,0.13367729831144465,0.0009537514222608929,0.3690919247730596,0.4399979175478514,6,0.6160683905633065,0.6216116215182872,-0.005157470703125,2.9128875732421875,0.922027587890625,0.9915950660729848,1.1479317570541665
(8)lrx9+4+3.jpg,0,9,0,3,1,1,1,3,0,0,0,0.23639774859287055,0.0016866340941034737,0.30601979915399324,0.36480904977522516,4,0.5782240010703136,0.5834267175718291,42.579376220703125,7.6726837158203125,-6.8442840576171875,1.0,1.1576618282302695
(0)lx1+2+1.jpg,1,3,0,0,0,1,0,2,0,0,0,1.0,0.013147505144032921,0.17484053427382185,0.161411525744703,4,0.7457938789042652,0.6792977686020384,1.163970947265625,10.366287231445312,-0.6483078002929688,0.8380216544660055,1.4014295902661773
(1)lx1+2+1.jpg,1,3,0,0,0,1,0,2,0,0,0,0.5747542426761872,0.007556584362139918,0.263721550476788,0.24346584166547328,6,0.8283560363597486,0.7544985592184487,3.4199066162109375,6.99676513671875,-10.325103759765625,0.877333040041213,1.4671703007667478
(2)lx1+2+1.jpg,0,3,0,0,0,1,0,2,0,0,0,0.1546437130141341,0.002033179012345679,1.0,0.9231928191886708,6,1.0,0.9108384874384808,-53.349693298339844,5.156410217285156,19.308395385742188,1.0,1.672307132873768
(0)lx10+1+1.jpg,0,3,1,1,1,0,0,0,0,0,0,0.15711365857993423,0.0022736625514403292,1.0,1.0627968836402486,1,0.912361890886866,1.0885058386202011,-24.977249145507812,-1.8460464477539062,28.93700408935547,1.0,1.197448914748925
(1)lx10+1+1.jpg,1,3,1,1,1,0,0,0,0,0,0,1.0,0.01447145061728395,0.21327564406546842,0.2266686898691467,2,1.0,1.193063683931508,-48.1031494140625,-7.87005615234375,8.500923156738281,0.8550282622505181,1.023852664711542
(2)lx10+1+1.jpg,0,3,1,1,1,0,0,0,0,0,0,0.11730205278592376,0.0016975308641975309,0.9439116011396811,1.0031863081231303,3,0.8780050782262215,1.047515973139148,-21.3643798828125,-0.803924560546875,11.717025756835938,0.9690699227920556,1.1604117273631713
(0)lx2+3+1.jpg,1,5,1,1,1,0,1,1,0,0,0,0.40501165501165504,0.011172196502057613,0.11694597768025049,0.3615648575556161,1,0.9448877369253275,0.9652970783193041,-1.9733428955078125,-3.7428359985351562,-10.027389526367188,0.7772887521715992,1.0476195414298712
(1)lx2+3+1.jpg,0,5,1,1,1,0,1,1,0,0,0,0.028344988344988345,0.0007818930041152264,1.0,3.0917254678411754,3,0.9724711906202681,0.9934763277911239,-15.473426818847656,5.12750244140625,-2.9130477905273438,1.0,1.3477868276146008
(2)lx2+3+1.jpg,1,5,1,1,1,0,1,1,0,0,0,0.5205361305361306,0.014358924897119341,0.276985855019528,0.8563642221956382,5,0.8679599032298058,0.8867076224445171,19.5701904296875,5.8895263671875,4.012779235839844,0.78062486878111,1.0521159154515562
(3)lx2+3+1.jpg,1,5,1,1,1,0,1,1,0,0,0,1.0,0.027584876543209878,0.3481739180353344,1.0764581696278892,6,0.9540248089886645,0.9746315088791,10.312469482421875,-16.98571014404297,0.619140625,0.8671070346994209,1.168675439499836
(4)lx2+3+1.jpg,0,5,1,1,1,0,1,1,0,0,0,0.006526806526806527,0.0001800411522633745,0.36652902424923905,1.1332071189743482,2,1.0,1.021599752644043,-0.044830322265625,9.7813720703125,-0.3447418212890625,0.9859525666377973,1.32885388196723
(0)lx3+1+1.jpg,0,5,0,0,0,1,3,1,0,0,0,0.01721170395869191,0.0001646662763466042,0.9034439581940832,2.17633462034992,5,0.9018609673839433,0.8613738862763397,-0.05802154541015625,10.300872802734375,-0.6914291381835938,1.0,1.5939640702665008
(1)lx3+1+1.jpg,1,5,0,0,0,1,3,1,0,0,0,1.0,0.009567110655737706,0.245753038036023,0.5920022375301224,6,0.9128426947416785,0.87186261293628,-9.440757751464844,-2.85333251953125,-5.89739990234375,0.8844217514002485,1.4097364946941673
(2)lx3+1+1.jpg,0,5,0,0,0,1,3,1,0,0,0,0.3397877223178428,0.0032507867388758783,0.24339856268729695,0.5863304676680098,5,0.834221939205561,0.7967713647424808,-61.898956298828125,-2.2812042236328125,5.905303955078125,0.8934938431412096,1.4241970829714208
(3)lx3+1+1.jpg,0,5,0,0,0,1,3,1,0,0,0,0.1549053356282272,0.0014819964871194378,1.0,2.408931512144096,5,0.8684465187338521,0.8294595064190985,66.67169189453125,-5.4801025390625,-9.430610656738281,0.943528981623982,1.5039512959637689
(4)lx3+1+1.jpg,0,5,0,0,0,1,3,1,0,0,0,0.011187607573149742,0.00010703307962529275,0.7477217447433827,1.8012104732276986,4,1.0,0.9551071810713289,3.7622222900390625,13.963233947753906,0.4862060546875,0.992912668504756,1.5826671185090138
(0)lx4+2+3.jpg,1,5,0,2,0,1,0,2,0,0,0,1.0,0.1419753086419753,0.5665030823161138,0.15914458390088154,6,1.0,1.2869010110474666,7.150749206542969,-6.0897979736328125,5.5833587646484375,0.7788866686772006,0.9782892774671579
(1)lx4+2+3.jpg,0,5,0,2,0,1,0,2,0,0,0,0.033682065217391303,0.004782021604938271,1.0,0.28092448014621296,2,0.682280608760716,0.8780276052322463,-79.04554748535156,-13.402099609375,24.92278289794922,0.9524309043899298,1.1962625356978205
(2)lx4+2+3.jpg,0,5,0,2,0,1,0,2,0,0,0,0.0777626811594203,0.011040380658436214,0.5292589007953848,0.1486817815686996,2,0.6414537724752926,0.8254875083386655,49.33428955078125,-18.981857299804688,1.6144638061523438,0.8987625075529122,1.1288545041113074
(3)lx4+2+3.jpg,0,5,0,2,0,1,0,2,0,0,0,0.0613768115942029,0.008713991769547326,0.699593428425095,0.19653292019402663,6,0.8796480908843153,1.132020017524999,21.604736328125,7.114837646484375,25.03741455078125,1.0,1.256009785260039
(0)lx5+1+3.jpg,1,3,0,0,1,1,0,1,0,0,0,1.0,0.08539351851851852,0.6354311033290555,0.2555207308933124,4,1.0,1.3120494778778298,-13.789787292480469,-4.9203338623046875,12.286392211914062,0.8397418357074468,1.089450510960567
(1)lx5+1+3.jpg,0,3,0,0,1,1,0,1,0,0,0,0.08319779524713111,0.007104552469135802,1.0,0.402121850118174,6,0.5007095605213959,0.656955717450535,-48.34427261352539,-7.936500549316406,32.8232421875,0.9268847699665606,1.2025065839323434
(2)lx5+1+3.jpg,0,3,0,0,1,1,0,1,0,0,0,0.0748772627330502,0.0063940329218107,0.4738277812208402,0.19053650402191363,3,0.5673517851671973,0.7443936135016759,-60.982730865478516,3.829864501953125,5.5727996826171875,1.0,1.2973636237174624
(0)lx6+1+2.jpg,0,3,0,0,0,1,1,0,1,0,0,0.01581315210108165,0.0015933641975308642,0.5859456780723046,1.744965271802358,5,0.6311704925376409,0.8141332042632778,-12.934310913085938,4.979766845703125,-0.28713226318359375,0.929753735016947,1.3944552320936803
(1)lx6+1+2.jpg,1,3,0,0,0,1,1,0,1,0,0,1.0,0.10076195987654321,0.258781127986885,0.7706586092085375,4,1.0,1.289878430453917,-22.439468383789062,-0.8707809448242188,-18.22826385498047,0.6619385701762722,0.9927830002103599
(2)lx6+1+2.jpg,0,3,0,0,0,1,1,0,1,0,0,0.01072716250279187,0.0010808899176954732,1.0,2.978032498751587,7,0.9481835016429508,1.2230414468815085,11.121047973632812,6.493217468261719,-20.75689697265625,1.0,1.4998113796964343
(0)lx7+1+2.jpg,0,3,1,2,0,0,0,0,0,0,0,0.06515663637826843,0.0028632973251028807,0.8392858302371234,1.0201489513454443,2,0.8757202186807579,0.9152671876040069,28.832107543945312,9.400749206542969,-5.7258758544921875,1.0,1.532110242833737
(1)lx7+1+2.jpg,1,3,1,2,0,0,0,0,0,0,0,1.0,0.04394483024691358,0.4898301785713946,0.5953868455824873,1,0.9942332108842858,1.039132151270218,-31.27527618408203,0.779022216796875,6.503837585449219,0.791569968904562,1.212772457278262
(2)lx7+1+2.jpg,0,3,1,2,0,0,0,0,0,0,0,0.02107019007067293,0.000925925925925926,1.0,1.2154964549529228,2,1.0,1.0451593649200257,26.262954711914062,11.401123046875,2.447540283203125,0.9846060196100953,1.5085249678003823
(0)lx8+3+1.jpg,1,4,1,0,0,0,1,0,0,1,1,0.975979896417517,0.10238940329218107,0.4944389886792608,0.5961462545878015,8,1.0,1.024563134546436,-8.886703491210938,19.035850524902344,7.1772613525390625,0.7039671502271494,1.1210711328769603
(1)lx8+3+1.jpg,1,4,1,0,0,0,1,0,0,1,1,0.37377953479819803,0.03921296296296296,0.3848030447643243,0.46395793847690187,5,0.7714004877221687,0.7903485016912748,-14.00701904296875,11.170318603515625,-17.54125213623047,0.9161911027369197,1.459038816151649
(2)lx8+3+1.jpg,1,4,1,0,0,0,1,0,0,1,1,1.0,0.10490933641975309,0.17084195375434671,0.20598454650424727,1,0.9584627610609452,0.9820056108186337,-14.93365478515625,18.205581665039062,34.86578369140625,0.7473882681523585,1.1902194757328608
(3)lx8+3+1.jpg,0,4,1,0,0,0,1,0,0,1,1,0.046293401979712545,0.004856610082304527,1.0,1.2057023581012896,9,0.6062832504648953,0.6211754675193152,-4.008750915527344,-24.461746215820312,-18.432662963867188,1.0,1.5925048953139698
(0)lxh1+2+1.jpg,0,3,0,0,0,1,2,0,0,0,0,0.18115942028985507,0.0014865909496342986,1.0,2.309991422651737,4,0.9396782564581002,1.056752910957462,-10.858306884765625,8.052406311035156,-0.5367507934570312,0.969541146861287,1.013231291630742
(1)lxh1+2+1.jpg,1,3,0,0,0,1,2,0,0,0,0,0.6217391304347826,0.0051019801391449125,0.40655150687516434,0.9391304937477684,5,1.0,1.1245901495482589,15.908538818359375,-5.206581115722656,1.4834136962890625,1.0,1.0450627030228619
(2)lxh1+2+1.jpg,1,3,0,0,0,1,2,0,0,0,0,1.0,0.008205982041981329,0.3352171550436726,0.7743487528766011,5,0.9857807479663759,1.1085993187773011,9.638748168945312,-10.528701782226562,-1.9587554931640625,0.9934770815398598,1.03824584422531
(0)lxh2+2+1.jpg,0,3,1,0,0,0,2,0,0,0,0,0.2072463768115942,0.0017006600463816376,1.0,2.2256561724951016,1,0.8472848910494315,0.8832886576017348,-9.523910522460938,4.061531066894531,-7.519340515136719,0.9893917468166724,1.0387118336854362
(1)lxh2+2+1.jpg,1,3,1,0,0,0,2,0,0,0,0,0.65,0.005333888327287864,0.2726729939244378,0.6068763320006444,5,1.0,1.0424931058403621,6.487701416015625,-4.373443603515625,2.17755126953125,1.0,1.049848896584643
